Id,Name,FullText,FileName,ContentId,UserId,CreatedDate,Grade,IsClosed,ModifiedDate
382,Solution - User 30 - Content 74,Solution - User 30 - Content 74,file_0382,74,30,2025-10-15 00:00:00+00,67,true,2025-10-15 00:00:00+00
383,Solution - User 31 - Content 74,Solution - User 31 - Content 74,file_0383,74,31,2025-10-23 00:00:00+00,0,true,2025-10-23 00:00:00+00
384,Solution - User 32 - Content 74,Solution - User 32 - Content 74,file_0384,74,32,2025-10-15 00:00:00+00,68,true,2025-10-15 00:00:00+00
385,Solution - User 33 - Content 74,Solution - User 33 - Content 74,file_0385,74,33,2025-10-18 00:00:00+00,75,true,2025-10-18 00:00:00+00
386,Solution - User 34 - Content 74,Solution - User 34 - Content 74,file_0386,74,34,2025-10-13 00:00:00+00,59,true,2025-10-13 00:00:00+00
387,Solution - User 35 - Content 74,Solution - User 35 - Content 74,file_0387,74,35,2025-10-14 00:00:00+00,82,true,2025-10-14 00:00:00+00
388,Solution - User 36 - Content 74,Solution - User 36 - Content 74,file_0388,74,36,2025-10-19 00:00:00+00,93,true,2025-10-19 00:00:00+00
389,Solution - User 37 - Content 74,Solution - User 37 - Content 74,file_0389,74,37,2025-10-14 00:00:00+00,99,true,2025-10-14 00:00:00+00
390,Solution - User 38 - Content 74,Solution - User 38 - Content 74,file_0390,74,38,2025-10-23 00:00:00+00,0,true,2025-10-23 00:00:00+00
391,Solution - User 9 - Content 75,Solution - User 9 - Content 75,file_0391,75,9,2025-10-20 00:00:00+00,12,true,2025-10-20 00:00:00+00
392,Solution - User 10 - Content 75,Solution - User 10 - Content 75,file_0392,75,10,2025-10-29 00:00:00+00,0,true,2025-10-29 00:00:00+00
393,Solution - User 11 - Content 75,Solution - User 11 - Content 75,file_0393,75,11,2025-10-24 00:00:00+00,0,true,2025-10-24 00:00:00+00
394,Solution - User 12 - Content 75,Solution - User 12 - Content 75,file_0394,75,12,2025-10-19 00:00:00+00,52,true,2025-10-19 00:00:00+00
395,Solution - User 13 - Content 75,Solution - User 13 - Content 75,file_0395,75,13,2025-10-24 00:00:00+00,0,true,2025-10-24 00:00:00+00
396,Solution - User 14 - Content 75,Solution - User 14 - Content 75,file_0396,75,14,2025-10-15 00:00:00+00,90,true,2025-10-15 00:00:00+00
397,Solution - User 15 - Content 75,Solution - User 15 - Content 75,file_0397,75,15,2025-10-15 00:00:00+00,77,true,2025-10-15 00:00:00+00
398,Solution - User 16 - Content 75,Solution - User 16 - Content 75,file_0398,75,16,2025-10-15 00:00:00+00,52,true,2025-10-15 00:00:00+00
399,Solution - User 17 - Content 75,Solution - User 17 - Content 75,file_0399,75,17,2025-10-15 00:00:00+00,85,true,2025-10-15 00:00:00+00
400,Solution - User 18 - Content 75,Solution - User 18 - Content 75,file_0400,75,18,2025-10-18 00:00:00+00,57,true,2025-10-18 00:00:00+00
401,Solution - User 19 - Content 75,Solution - User 19 - Content 75,file_0401,75,19,2025-10-17 00:00:00+00,85,true,2025-10-17 00:00:00+00
402,Solution - User 20 - Content 75,Solution - User 20 - Content 75,file_0402,75,20,2025-10-19 00:00:00+00,73,true,2025-10-19 00:00:00+00
403,Solution - User 21 - Content 75,Solution - User 21 - Content 75,file_0403,75,21,2025-10-27 00:00:00+00,0,true,2025-10-27 00:00:00+00
404,Solution - User 22 - Content 75,Solution - User 22 - Content 75,file_0404,75,22,2025-10-26 00:00:00+00,0,true,2025-10-26 00:00:00+00
405,Solution - User 23 - Content 75,Solution - User 23 - Content 75,file_0405,75,23,2025-10-18 00:00:00+00,92,true,2025-10-18 00:00:00+00
406,Solution - User 24 - Content 75,Solution - User 24 - Content 75,file_0406,75,24,2025-10-15 00:00:00+00,73,true,2025-10-15 00:00:00+00
407,Solution - User 25 - Content 75,Solution - User 25 - Content 75,file_0407,75,25,2025-10-16 00:00:00+00,77,true,2025-10-16 00:00:00+00
408,Solution - User 26 - Content 75,Solution - User 26 - Content 75,file_0408,75,26,2025-10-19 00:00:00+00,27,true,2025-10-19 00:00:00+00
409,Solution - User 27 - Content 75,Solution - User 27 - Content 75,file_0409,75,27,2025-10-20 00:00:00+00,95,true,2025-10-20 00:00:00+00
410,Solution - User 28 - Content 75,Solution - User 28 - Content 75,file_0410,75,28,2025-10-19 00:00:00+00,85,true,2025-10-19 00:00:00+00
411,Solution - User 29 - Content 75,Solution - User 29 - Content 75,file_0411,75,29,2025-10-18 00:00:00+00,67,true,2025-10-18 00:00:00+00
412,Solution - User 30 - Content 75,Solution - User 30 - Content 75,file_0412,75,30,2025-10-15 00:00:00+00,67,true,2025-10-15 00:00:00+00
413,Solution - User 31 - Content 75,Solution - User 31 - Content 75,file_0413,75,31,2025-10-20 00:00:00+00,78,true,2025-10-20 00:00:00+00
414,Solution - User 32 - Content 75,Solution - User 32 - Content 75,file_0414,75,32,2025-10-18 00:00:00+00,73,true,2025-10-18 00:00:00+00
415,Solution - User 33 - Content 75,Solution - User 33 - Content 75,file_0415,75,33,2025-10-16 00:00:00+00,62,true,2025-10-16 00:00:00+00
416,Solution - User 34 - Content 75,Solution - User 34 - Content 75,file_0416,75,34,2025-10-20 00:00:00+00,59,true,2025-10-20 00:00:00+00
417,Solution - User 35 - Content 75,Solution - User 35 - Content 75,file_0417,75,35,2025-10-18 00:00:00+00,78,true,2025-10-18 00:00:00+00
418,Solution - User 36 - Content 75,Solution - User 36 - Content 75,file_0418,75,36,2025-10-17 00:00:00+00,97,true,2025-10-17 00:00:00+00
419,Solution - User 37 - Content 75,Solution - User 37 - Content 75,file_0419,75,37,2025-10-18 00:00:00+00,94,true,2025-10-18 00:00:00+00
420,Solution - User 38 - Content 75,Solution - User 38 - Content 75,file_0420,75,38,2025-10-15 00:00:00+00,93,true,2025-10-15 00:00:00+00
421,Solution - User 9 - Content 76,Solution - User 9 - Content 76,file_0421,76,9,2025-10-26 00:00:00+00,7,true,2025-10-26 00:00:00+00
422,Solution - User 10 - Content 76,Solution - User 10 - Content 76,file_0422,76,10,2025-10-22 00:00:00+00,28,true,2025-10-22 00:00:00+00
423,Solution - User 11 - Content 76,Solution - User 11 - Content 76,file_0423,76,11,2025-11-01 00:00:00+00,0,true,2025-11-01 00:00:00+00
424,Solution - User 12 - Content 76,Solution - User 12 - Content 76,file_0424,76,12,2025-10-26 00:00:00+00,64,true,2025-10-26 00:00:00+00
425,Solution - User 13 - Content 76,Solution - User 13 - Content 76,file_0425,76,13,2025-10-26 00:00:00+00,72,true,2025-10-26 00:00:00+00
426,Solution - User 14 - Content 76,Solution - User 14 - Content 76,file_0426,76,14,2025-10-30 00:00:00+00,0,true,2025-10-30 00:00:00+00
427,Solution - User 15 - Content 76,Solution - User 15 - Content 76,file_0427,76,15,2025-10-22 00:00:00+00,88,true,2025-10-22 00:00:00+00
428,Solution - User 16 - Content 76,Solution - User 16 - Content 76,file_0428,76,16,2025-10-21 00:00:00+00,58,true,2025-10-21 00:00:00+00
429,Solution - User 17 - Content 76,Solution - User 17 - Content 76,file_0429,76,17,2025-10-22 00:00:00+00,85,true,2025-10-22 00:00:00+00
430,Solution - User 18 - Content 76,Solution - User 18 - Content 76,file_0430,76,18,2025-10-24 00:00:00+00,83,true,2025-10-24 00:00:00+00
431,Solution - User 19 - Content 76,Solution - User 19 - Content 76,file_0431,76,19,2025-10-23 00:00:00+00,70,true,2025-10-23 00:00:00+00
432,Solution - User 20 - Content 76,Solution - User 20 - Content 76,file_0432,76,20,2025-10-24 00:00:00+00,93,true,2025-10-24 00:00:00+00
433,Solution - User 21 - Content 76,Solution - User 21 - Content 76,file_0433,76,21,2025-10-24 00:00:00+00,56,true,2025-10-24 00:00:00+00
434,Solution - User 22 - Content 76,Solution - User 22 - Content 76,file_0434,76,22,2025-10-22 00:00:00+00,100,true,2025-10-22 00:00:00+00
435,Solution - User 23 - Content 76,Solution - User 23 - Content 76,file_0435,76,23,2025-10-30 00:00:00+00,0,true,2025-10-30 00:00:00+00
436,Solution - User 24 - Content 76,Solution - User 24 - Content 76,file_0436,76,24,2025-10-20 00:00:00+00,75,true,2025-10-20 00:00:00+00
437,Solution - User 25 - Content 76,Solution - User 25 - Content 76,file_0437,76,25,2025-10-24 00:00:00+00,30,true,2025-10-24 00:00:00+00
438,Solution - User 26 - Content 76,Solution - User 26 - Content 76,file_0438,76,26,2025-10-21 00:00:00+00,96,true,2025-10-21 00:00:00+00
439,Solution - User 27 - Content 76,Solution - User 27 - Content 76,file_0439,76,27,2025-10-20 00:00:00+00,98,true,2025-10-20 00:00:00+00
440,Solution - User 28 - Content 76,Solution - User 28 - Content 76,file_0440,76,28,2025-10-21 00:00:00+00,27,true,2025-10-21 00:00:00+00
441,Solution - User 29 - Content 76,Solution - User 29 - Content 76,file_0441,76,29,2025-10-23 00:00:00+00,70,true,2025-10-23 00:00:00+00
442,Solution - User 30 - Content 76,Solution - User 30 - Content 76,file_0442,76,30,2025-10-26 00:00:00+00,73,true,2025-10-26 00:00:00+00
443,Solution - User 31 - Content 76,Solution - User 31 - Content 76,file_0443,76,31,2025-10-24 00:00:00+00,86,true,2025-10-24 00:00:00+00
444,Solution - User 32 - Content 76,Solution - User 32 - Content 76,file_0444,76,32,2025-10-24 00:00:00+00,70,true,2025-10-24 00:00:00+00
445,Solution - User 33 - Content 76,Solution - User 33 - Content 76,file_0445,76,33,2025-10-28 00:00:00+00,0,true,2025-10-28 00:00:00+00
446,Solution - User 34 - Content 76,Solution - User 34 - Content 76,file_0446,76,34,2025-10-23 00:00:00+00,69,true,2025-10-23 00:00:00+00
447,Solution - User 35 - Content 76,Solution - User 35 - Content 76,file_0447,76,35,2025-10-21 00:00:00+00,83,true,2025-10-21 00:00:00+00
448,Solution - User 36 - Content 76,Solution - User 36 - Content 76,file_0448,76,36,2025-10-23 00:00:00+00,100,true,2025-10-23 00:00:00+00
449,Solution - User 37 - Content 76,Solution - User 37 - Content 76,file_0449,76,37,2025-10-25 00:00:00+00,93,true,2025-10-25 00:00:00+00
450,Solution - User 38 - Content 76,Solution - User 38 - Content 76,file_0450,76,38,2025-10-22 00:00:00+00,99,true,2025-10-22 00:00:00+00
451,Solution - User 9 - Content 77,Solution - User 9 - Content 77,file_0451,77,9,2025-11-03 00:00:00+00,0,true,2025-11-03 00:00:00+00
452,Solution - User 10 - Content 77,Solution - User 10 - Content 77,file_0452,77,10,2025-11-01 00:00:00+00,0,true,2025-11-01 00:00:00+00
453,Solution - User 11 - Content 77,Solution - User 11 - Content 77,file_0453,77,11,2025-10-31 00:00:00+00,0,true,2025-10-31 00:00:00+00
454,Solution - User 12 - Content 77,Solution - User 12 - Content 77,file_0454,77,12,2025-10-25 00:00:00+00,79,true,2025-10-25 00:00:00+00
455,Solution - User 13 - Content 77,Solution - User 13 - Content 77,file_0455,77,13,2025-10-23 00:00:00+00,70,true,2025-10-23 00:00:00+00
456,Solution - User 14 - Content 77,Solution - User 14 - Content 77,file_0456,77,14,2025-10-28 00:00:00+00,54,true,2025-10-28 00:00:00+00
457,Solution - User 15 - Content 77,Solution - User 15 - Content 77,file_0457,77,15,2025-10-24 00:00:00+00,87,true,2025-10-24 00:00:00+00
458,Solution - User 16 - Content 77,Solution - User 16 - Content 77,file_0458,77,16,2025-10-30 00:00:00+00,0,true,2025-10-30 00:00:00+00
459,Solution - User 17 - Content 77,Solution - User 17 - Content 77,file_0459,77,17,2025-10-22 00:00:00+00,87,true,2025-10-22 00:00:00+00
460,Solution - User 18 - Content 77,Solution - User 18 - Content 77,file_0460,77,18,2025-10-27 00:00:00+00,86,true,2025-10-27 00:00:00+00
461,Solution - User 19 - Content 77,Solution - User 19 - Content 77,file_0461,77,19,2025-10-24 00:00:00+00,68,true,2025-10-24 00:00:00+00
462,Solution - User 20 - Content 77,Solution - User 20 - Content 77,file_0462,77,20,2025-10-28 00:00:00+00,80,true,2025-10-28 00:00:00+00
463,Solution - User 21 - Content 77,Solution - User 21 - Content 77,file_0463,77,21,2025-10-25 00:00:00+00,79,true,2025-10-25 00:00:00+00
464,Solution - User 22 - Content 77,Solution - User 22 - Content 77,file_0464,77,22,2025-10-28 00:00:00+00,89,true,2025-10-28 00:00:00+00
465,Solution - User 23 - Content 77,Solution - User 23 - Content 77,file_0465,77,23,2025-10-25 00:00:00+00,58,true,2025-10-25 00:00:00+00
466,Solution - User 24 - Content 77,Solution - User 24 - Content 77,file_0466,77,24,2025-10-24 00:00:00+00,68,true,2025-10-24 00:00:00+00
467,Solution - User 25 - Content 77,Solution - User 25 - Content 77,file_0467,77,25,2025-10-24 00:00:00+00,98,true,2025-10-24 00:00:00+00
468,Solution - User 26 - Content 77,Solution - User 26 - Content 77,file_0468,77,26,2025-10-30 00:00:00+00,0,true,2025-10-30 00:00:00+00
469,Solution - User 27 - Content 77,Solution - User 27 - Content 77,file_0469,77,27,2025-10-28 00:00:00+00,41,true,2025-10-28 00:00:00+00
470,Solution - User 28 - Content 77,Solution - User 28 - Content 77,file_0470,77,28,2025-10-28 00:00:00+00,86,true,2025-10-28 00:00:00+00
471,Solution - User 29 - Content 77,Solution - User 29 - Content 77,file_0471,77,29,2025-10-23 00:00:00+00,72,true,2025-10-23 00:00:00+00
472,Solution - User 30 - Content 77,Solution - User 30 - Content 77,file_0472,77,30,2025-10-26 00:00:00+00,78,true,2025-10-26 00:00:00+00
473,Solution - User 31 - Content 77,Solution - User 31 - Content 77,file_0473,77,31,2025-10-28 00:00:00+00,84,true,2025-10-28 00:00:00+00
474,Solution - User 32 - Content 77,Solution - User 32 - Content 77,file_0474,77,32,2025-10-25 00:00:00+00,66,true,2025-10-25 00:00:00+00
475,Solution - User 33 - Content 77,Solution - User 33 - Content 77,file_0475,77,33,2025-10-26 00:00:00+00,67,true,2025-10-26 00:00:00+00
476,Solution - User 34 - Content 77,Solution - User 34 - Content 77,file_0476,77,34,2025-10-26 00:00:00+00,72,true,2025-10-26 00:00:00+00
477,Solution - User 35 - Content 77,Solution - User 35 - Content 77,file_0477,77,35,2025-10-26 00:00:00+00,66,true,2025-10-26 00:00:00+00
478,Solution - User 36 - Content 77,Solution - User 36 - Content 77,file_0478,77,36,2025-10-27 00:00:00+00,97,true,2025-10-27 00:00:00+00
479,Solution - User 37 - Content 77,Solution - User 37 - Content 77,file_0479,77,37,2025-10-22 00:00:00+00,97,true,2025-10-22 00:00:00+00
480,Solution - User 38 - Content 77,Solution - User 38 - Content 77,file_0480,77,38,2025-10-24 00:00:00+00,99,true,2025-10-24 00:00:00+00
481,Solution - User 9 - Content 78,Solution - User 9 - Content 78,file_0481,78,9,2025-10-30 00:00:00+00,30,true,2025-10-30 00:00:00+00
482,Solution - User 10 - Content 78,Solution - User 10 - Content 78,file_0482,78,10,2025-11-07 00:00:00+00,0,true,2025-11-07 00:00:00+00
483,Solution - User 11 - Content 78,Solution - User 11 - Content 78,file_0483,78,11,2025-10-30 00:00:00+00,6,true,2025-10-30 00:00:00+00
484,Solution - User 12 - Content 78,Solution - User 12 - Content 78,file_0484,78,12,2025-10-31 00:00:00+00,25,true,2025-10-31 00:00:00+00
485,Solution - User 13 - Content 78,Solution - User 13 - Content 78,file_0485,78,13,2025-10-31 00:00:00+00,44,true,2025-10-31 00:00:00+00
486,Solution - User 14 - Content 78,Solution - User 14 - Content 78,file_0486,78,14,2025-11-02 00:00:00+00,22,true,2025-11-02 00:00:00+00
487,Solution - User 15 - Content 78,Solution - User 15 - Content 78,file_0487,78,15,2025-10-31 00:00:00+00,40,true,2025-10-31 00:00:00+00
488,Solution - User 16 - Content 78,Solution - User 16 - Content 78,file_0488,78,16,2025-11-02 00:00:00+00,26,true,2025-11-02 00:00:00+00
489,Solution - User 17 - Content 78,Solution - User 17 - Content 78,file_0489,78,17,2025-10-27 00:00:00+00,41,true,2025-10-27 00:00:00+00
490,Solution - User 18 - Content 78,Solution - User 18 - Content 78,file_0490,78,18,2025-10-30 00:00:00+00,35,true,2025-10-30 00:00:00+00
491,Solution - User 19 - Content 78,Solution - User 19 - Content 78,file_0491,78,19,2025-10-28 00:00:00+00,53,true,2025-10-28 00:00:00+00
492,Solution - User 20 - Content 78,Solution - User 20 - Content 78,file_0492,78,20,2025-10-29 00:00:00+00,44,true,2025-10-29 00:00:00+00
493,Solution - User 21 - Content 78,Solution - User 21 - Content 78,file_0493,78,21,2025-11-01 00:00:00+00,23,true,2025-11-01 00:00:00+00
494,Solution - User 22 - Content 78,Solution - User 22 - Content 78,file_0494,78,22,2025-10-29 00:00:00+00,55,true,2025-10-29 00:00:00+00
495,Solution - User 23 - Content 78,Solution - User 23 - Content 78,file_0495,78,23,2025-11-01 00:00:00+00,36,true,2025-11-01 00:00:00+00
496,Solution - User 24 - Content 78,Solution - User 24 - Content 78,file_0496,78,24,2025-10-27 00:00:00+00,91,true,2025-10-27 00:00:00+00
497,Solution - User 25 - Content 78,Solution - User 25 - Content 78,file_0497,78,25,2025-10-29 00:00:00+00,29,true,2025-10-29 00:00:00+00
498,Solution - User 26 - Content 78,Solution - User 26 - Content 78,file_0498,78,26,2025-11-01 00:00:00+00,45,true,2025-11-01 00:00:00+00
499,Solution - User 27 - Content 78,Solution - User 27 - Content 78,file_0499,78,27,2025-11-01 00:00:00+00,39,true,2025-11-01 00:00:00+00
500,Solution - User 28 - Content 78,Solution - User 28 - Content 78,file_0500,78,28,2025-11-02 00:00:00+00,28,true,2025-11-02 00:00:00+00
501,Solution - User 29 - Content 78,Solution - User 29 - Content 78,file_0501,78,29,2025-11-07 00:00:00+00,0,true,2025-11-07 00:00:00+00
502,Solution - User 30 - Content 78,Solution - User 30 - Content 78,file_0502,78,30,2025-10-28 00:00:00+00,39,true,2025-10-28 00:00:00+00
503,Solution - User 31 - Content 78,Solution - User 31 - Content 78,file_0503,78,31,2025-10-30 00:00:00+00,41,true,2025-10-30 00:00:00+00
504,Solution - User 32 - Content 78,Solution - User 32 - Content 78,file_0504,78,32,2025-11-04 00:00:00+00,0,true,2025-11-04 00:00:00+00
505,Solution - User 33 - Content 78,Solution - User 33 - Content 78,file_0505,78,33,2025-11-02 00:00:00+00,52,true,2025-11-02 00:00:00+00
506,Solution - User 34 - Content 78,Solution - User 34 - Content 78,file_0506,78,34,2025-11-02 00:00:00+00,72,true,2025-11-02 00:00:00+00
507,Solution - User 35 - Content 78,Solution - User 35 - Content 78,file_0507,78,35,2025-10-31 00:00:00+00,66,true,2025-10-31 00:00:00+00
508,Solution - User 36 - Content 78,Solution - User 36 - Content 78,file_0508,78,36,2025-10-28 00:00:00+00,98,true,2025-10-28 00:00:00+00
509,Solution - User 37 - Content 78,Solution - User 37 - Content 78,file_0509,78,37,2025-10-27 00:00:00+00,94,true,2025-10-27 00:00:00+00
510,Solution - User 38 - Content 78,Solution - User 38 - Content 78,file_0510,78,38,2025-11-01 00:00:00+00,98,true,2025-11-01 00:00:00+00
511,Solution - User 9 - Content 79,Solution - User 9 - Content 79,file_0511,79,9,2025-11-03 00:00:00+00,12,true,2025-11-03 00:00:00+00
512,Solution - User 10 - Content 79,Solution - User 10 - Content 79,file_0512,79,10,2025-11-02 00:00:00+00,14,true,2025-11-02 00:00:00+00
513,Solution - User 11 - Content 79,Solution - User 11 - Content 79,file_0513,79,11,2025-11-01 00:00:00+00,12,true,2025-11-01 00:00:00+00
514,Solution - User 12 - Content 79,Solution - User 12 - Content 79,file_0514,79,12,2025-10-30 00:00:00+00,95,true,2025-10-30 00:00:00+00
515,Solution - User 13 - Content 79,Solution - User 13 - Content 79,file_0515,79,13,2025-11-02 00:00:00+00,74,true,2025-11-02 00:00:00+00
516,Solution - User 14 - Content 79,Solution - User 14 - Content 79,file_0516,79,14,2025-11-01 00:00:00+00,89,true,2025-11-01 00:00:00+00
517,Solution - User 15 - Content 79,Solution - User 15 - Content 79,file_0517,79,15,2025-11-04 00:00:00+00,39,true,2025-11-04 00:00:00+00
518,Solution - User 16 - Content 79,Solution - User 16 - Content 79,file_0518,79,16,2025-10-29 00:00:00+00,82,true,2025-10-29 00:00:00+00
519,Solution - User 17 - Content 79,Solution - User 17 - Content 79,file_0519,79,17,2025-11-04 00:00:00+00,91,true,2025-11-04 00:00:00+00
520,Solution - User 18 - Content 79,Solution - User 18 - Content 79,file_0520,79,18,2025-11-02 00:00:00+00,62,true,2025-11-02 00:00:00+00
521,Solution - User 19 - Content 79,Solution - User 19 - Content 79,file_0521,79,19,2025-10-31 00:00:00+00,95,true,2025-10-31 00:00:00+00
522,Solution - User 20 - Content 79,Solution - User 20 - Content 79,file_0522,79,20,2025-11-02 00:00:00+00,83,true,2025-11-02 00:00:00+00
523,Solution - User 21 - Content 79,Solution - User 21 - Content 79,file_0523,79,21,2025-11-01 00:00:00+00,81,true,2025-11-01 00:00:00+00
524,Solution - User 22 - Content 79,Solution - User 22 - Content 79,file_0524,79,22,2025-10-31 00:00:00+00,96,true,2025-10-31 00:00:00+00
525,Solution - User 23 - Content 79,Solution - User 23 - Content 79,file_0525,79,23,2025-11-01 00:00:00+00,90,true,2025-11-01 00:00:00+00
526,Solution - User 24 - Content 79,Solution - User 24 - Content 79,file_0526,79,24,2025-10-29 00:00:00+00,89,true,2025-10-29 00:00:00+00
527,Solution - User 25 - Content 79,Solution - User 25 - Content 79,file_0527,79,25,2025-10-31 00:00:00+00,36,true,2025-10-31 00:00:00+00
528,Solution - User 26 - Content 79,Solution - User 26 - Content 79,file_0528,79,26,2025-11-03 00:00:00+00,78,true,2025-11-03 00:00:00+00
529,Solution - User 27 - Content 79,Solution - User 27 - Content 79,file_0529,79,27,2025-10-30 00:00:00+00,85,true,2025-10-30 00:00:00+00
530,Solution - User 28 - Content 79,Solution - User 28 - Content 79,file_0530,79,28,2025-11-04 00:00:00+00,26,true,2025-11-04 00:00:00+00
531,Solution - User 29 - Content 79,Solution - User 29 - Content 79,file_0531,79,29,2025-11-04 00:00:00+00,82,true,2025-11-04 00:00:00+00
532,Solution - User 30 - Content 79,Solution - User 30 - Content 79,file_0532,79,30,2025-10-29 00:00:00+00,88,true,2025-10-29 00:00:00+00
533,Solution - User 31 - Content 79,Solution - User 31 - Content 79,file_0533,79,31,2025-10-29 00:00:00+00,90,true,2025-10-29 00:00:00+00
534,Solution - User 32 - Content 79,Solution - User 32 - Content 79,file_0534,79,32,2025-11-03 00:00:00+00,70,true,2025-11-03 00:00:00+00
535,Solution - User 33 - Content 79,Solution - User 33 - Content 79,file_0535,79,33,2025-11-01 00:00:00+00,85,true,2025-11-01 00:00:00+00
536,Solution - User 34 - Content 79,Solution - User 34 - Content 79,file_0536,79,34,2025-10-29 00:00:00+00,78,true,2025-10-29 00:00:00+00
537,Solution - User 35 - Content 79,Solution - User 35 - Content 79,file_0537,79,35,2025-11-03 00:00:00+00,79,true,2025-11-03 00:00:00+00
538,Solution - User 36 - Content 79,Solution - User 36 - Content 79,file_0538,79,36,2025-11-04 00:00:00+00,99,true,2025-11-04 00:00:00+00
539,Solution - User 37 - Content 79,Solution - User 37 - Content 79,file_0539,79,37,2025-10-29 00:00:00+00,99,true,2025-10-29 00:00:00+00
540,Solution - User 38 - Content 79,Solution - User 38 - Content 79,file_0540,79,38,2025-11-03 00:00:00+00,100,true,2025-11-03 00:00:00+00
541,Solution - User 9 - Content 80,Solution - User 9 - Content 80,file_0541,80,9,2025-11-11 00:00:00+00,0,true,2025-11-11 00:00:00+00
542,Solution - User 10 - Content 80,Solution - User 10 - Content 80,file_0542,80,10,2025-11-08 00:00:00+00,24,true,2025-11-08 00:00:00+00
543,Solution - User 11 - Content 80,Solution - User 11 - Content 80,file_0543,80,11,2025-11-16 00:00:00+00,0,true,2025-11-16 00:00:00+00
544,Solution - User 12 - Content 80,Solution - User 12 - Content 80,file_0544,80,12,2025-11-07 00:00:00+00,100,true,2025-11-07 00:00:00+00
545,Solution - User 13 - Content 80,Solution - User 13 - Content 80,file_0545,80,13,2025-11-06 00:00:00+00,67,true,2025-11-06 00:00:00+00
546,Solution - User 14 - Content 80,Solution - User 14 - Content 80,file_0546,80,14,2025-11-08 00:00:00+00,88,true,2025-11-08 00:00:00+00
547,Solution - User 15 - Content 80,Solution - User 15 - Content 80,file_0547,80,15,2025-11-11 00:00:00+00,0,true,2025-11-11 00:00:00+00
548,Solution - User 16 - Content 80,Solution - User 16 - Content 80,file_0548,80,16,2025-11-09 00:00:00+00,69,true,2025-11-09 00:00:00+00
549,Solution - User 17 - Content 80,Solution - User 17 - Content 80,file_0549,80,17,2025-11-05 00:00:00+00,56,true,2025-11-05 00:00:00+00
550,Solution - User 18 - Content 80,Solution - User 18 - Content 80,file_0550,80,18,2025-11-09 00:00:00+00,60,true,2025-11-09 00:00:00+00
551,Solution - User 19 - Content 80,Solution - User 19 - Content 80,file_0551,80,19,2025-11-08 00:00:00+00,73,true,2025-11-08 00:00:00+00
552,Solution - User 20 - Content 80,Solution - User 20 - Content 80,file_0552,80,20,2025-11-08 00:00:00+00,72,true,2025-11-08 00:00:00+00
553,Solution - User 21 - Content 80,Solution - User 21 - Content 80,file_0553,80,21,2025-11-06 00:00:00+00,79,true,2025-11-06 00:00:00+00
554,Solution - User 22 - Content 80,Solution - User 22 - Content 80,file_0554,80,22,2025-11-03 00:00:00+00,85,true,2025-11-03 00:00:00+00
555,Solution - User 23 - Content 80,Solution - User 23 - Content 80,file_0555,80,23,2025-11-05 00:00:00+00,80,true,2025-11-05 00:00:00+00
556,Solution - User 24 - Content 80,Solution - User 24 - Content 80,file_0556,80,24,2025-11-05 00:00:00+00,48,true,2025-11-05 00:00:00+00
557,Solution - User 25 - Content 80,Solution - User 25 - Content 80,file_0557,80,25,2025-11-04 00:00:00+00,76,true,2025-11-04 00:00:00+00
558,Solution - User 26 - Content 80,Solution - User 26 - Content 80,file_0558,80,26,2025-11-09 00:00:00+00,84,true,2025-11-09 00:00:00+00
559,Solution - User 27 - Content 80,Solution - User 27 - Content 80,file_0559,80,27,2025-11-05 00:00:00+00,26,true,2025-11-05 00:00:00+00
560,Solution - User 28 - Content 80,Solution - User 28 - Content 80,file_0560,80,28,2025-11-05 00:00:00+00,83,true,2025-11-05 00:00:00+00
561,Solution - User 29 - Content 80,Solution - User 29 - Content 80,file_0561,80,29,2025-11-06 00:00:00+00,75,true,2025-11-06 00:00:00+00
562,Solution - User 30 - Content 80,Solution - User 30 - Content 80,file_0562,80,30,2025-11-04 00:00:00+00,77,true,2025-11-04 00:00:00+00
563,Solution - User 31 - Content 80,Solution - User 31 - Content 80,file_0563,80,31,2025-11-06 00:00:00+00,57,true,2025-11-06 00:00:00+00
564,Solution - User 32 - Content 80,Solution - User 32 - Content 80,file_0564,80,32,2025-11-03 00:00:00+00,63,true,2025-11-03 00:00:00+00
565,Solution - User 33 - Content 80,Solution - User 33 - Content 80,file_0565,80,33,2025-11-03 00:00:00+00,82,true,2025-11-03 00:00:00+00
566,Solution - User 34 - Content 80,Solution - User 34 - Content 80,file_0566,80,34,2025-11-05 00:00:00+00,54,true,2025-11-05 00:00:00+00
567,Solution - User 35 - Content 80,Solution - User 35 - Content 80,file_0567,80,35,2025-11-03 00:00:00+00,86,true,2025-11-03 00:00:00+00
568,Solution - User 36 - Content 80,Solution - User 36 - Content 80,file_0568,80,36,2025-11-05 00:00:00+00,97,true,2025-11-05 00:00:00+00
569,Solution - User 37 - Content 80,Solution - User 37 - Content 80,file_0569,80,37,2025-11-06 00:00:00+00,99,true,2025-11-06 00:00:00+00
570,Solution - User 38 - Content 80,Solution - User 38 - Content 80,file_0570,80,38,2025-11-05 00:00:00+00,94,true,2025-11-05 00:00:00+00
571,Solution - User 9 - Content 81,Solution - User 9 - Content 81,file_0571,81,9,2025-11-19 00:00:00+00,0,true,2025-11-19 00:00:00+00
572,Solution - User 10 - Content 81,Solution - User 10 - Content 81,file_0572,81,10,2025-11-09 00:00:00+00,34,true,2025-11-09 00:00:00+00
